,Stock1,Stock2,Pvalue,Category
628,UCTT,TRIP,0.7271869961363255,0
629,UPLD,TTEC,0.8730354920166654,0
630,UPWK,TTMI,0.3392986024295227,0
631,VRNS,UCTT,0.9046891047767422,0
632,VRNT,UPLD,0.6185861753943833,0
633,VRSN,UPWK,0.0014447147177017263,1
634,VRSK,VRNS,0.3112750955028547,0
635,VERX,VRNT,0.033361886684237944,0
636,VSAT,VRSN,0.1409975175968496,0
637,VIAV,VRSK,0.6967358129846944,0
638,VRTU,VERX,0.021972522597430037,0
639,WB,VSAT,0.8456987856451161,0
640,WDC,VIAV,0.8178332881852292,0
641,WIX,VRTU,0.049945899085937204,0
642,WDAY,WB,0.8467089446620397,0
643,XLNX,WDC,0.12525876151425075,0
644,XPER,WIX,0.9729669333763168,0
645,YNDX,WDAY,0.5347102853979778,0
646,ZBRA,XLNX,0.44719365080447204,0
647,ZM,XPER,0.8018266402458055,0
648,ZI,YNDX,0.46614631342231283,0
649,ZS,ZBRA,0.9604937754488545,0
650,ZNGA,ZM,0.6932030869587479,0
651,VNET,ZM,0.35381843761403725,0
652,TWOU,ZI,0.35363597830068916,0
653,JOBS,ZS,0.45028309760786916,0
654,EGHT,ZNGA,0.144257474122701,0
655,ACIA,VNET,0.038092461146266174,0
656,ACIW,TWOU,0.24556814504056695,0
657,ACMR,JOBS,0.5456040991302229,0
658,ATVI,EGHT,0.21970610090786213,0
659,ADBE,ACIA,0.9473714705422414,0
660,AMD,ACIW,0.6883094276662011,0
661,API,ACMR,1.0,-3
662,ALRM,ATVI,0.45337757406087426,0
663,MDRX,ADBE,0.7266443260993052,0
664,GOOG,AMD,0.951440645140794,0
665,GOOGL,API,1.0,-3
666,ALTR,ALRM,0.17185928770419556,0
667,AMBA,MDRX,0.9596481234149794,0
668,DOX,GOOG,0.0382870029079437,0
669,AMKR,GOOGL,0.2160744267437203,0
670,ADI,ALTR,0.08823069990690202,0
671,ANSS,AMBA,0.1315392366506587,0
672,APPF,DOX,0.9055988333601522,0
673,APPN,AMKR,0.76695447970483,0
674,AAPL,ADI,0.2566623390592543,0
675,AMAT,ANSS,0.23628680052338374,0
676,ASML,APPF,0.3364162809009973,0
677,AZPN,APPN,0.42555913741286844,0
678,TEAM,AAPL,0.9620546337777377,0
679,ADSK,AMAT,0.16684785984429118,0
680,ADP,ASML,0.05219391169965573,0
681,AVT,AZPN,0.6089896258000551,0
682,BIDU,TEAM,0.4704980371268093,0
683,BAND,ADSK,0.12070116726231783,0
684,BIGC,ADP,0.840960140806582,0
685,BILI,AVT,0.6739091132428177,0
686,BLKB,BIDU,0.32599366984265676,0
687,BL,BAND,0.8202378465889093,0
688,EPAY,BIGC,0.7391457340385815,0
689,AVGO,BILI,0.746526894344129,0
690,BRKS,BLKB,0.40595352711297744,0
691,CCMP,BL,0.061411811116842394,0
692,CDNS,EPAY,0.2633375939260487,0
693,CSIQ,AVGO,0.47719885980590565,0
694,CDLX,BRKS,0.7163055773039372,0
695,CARG,CCMP,0.8555001378504687,0
696,CRNC,CDNS,0.4711660995875873,0
697,CERN,CSIQ,0.35765029056132425,0
698,CHNG,CDLX,0.8688588243205924,0
699,CHKP,CARG,0.2403659096783068,0
700,CRUS,CRNC,0.5660691400242275,0
701,CSCO,CERN,0.5641049448429963,0
702,CTXS,CHNG,0.7172387443048147,0
703,CTSH,CHKP,0.5248000618174586,0
704,COMM,CRUS,0.5785644638752452,0
705,CVLT,CSCO,0.586651908505363,0
706,CSOD,CTXS,0.18503931052371664,0
707,COUP,CTSH,0.7817055869851224,0
708,CREE,COMM,0.9421260918131369,0
709,CRWD,CVLT,0.9796758961915958,0
710,CSGS,CSOD,0.5807156504752895,0
711,CYBR,COUP,0.8020053492847439,0
712,DADA,CREE,0.5241807719079693,0
713,DDOG,CRWD,0.9226153985574191,0
714,DIOD,CSGS,0.40128045394400974,0
715,DOCU,CYBR,0.786481280645678,0
716,DOMO,DADA,0.9861260921220538,0
717,DOYU,DDOG,0.9374869558514373,0
718,DBX,DIOD,0.7250160789491136,0
719,DCT,DOCU,0.22949089482150825,0
720,SATS,DOMO,0.7550129494257425,0
721,EA,DOYU,0.3126858057494421,0
722,ENPH,DBX,0.6684664187890335,0
723,PLUS,DCT,0.5920781918968786,0
724,ERIC,SATS,0.014445679146576918,0
725,EVBG,EA,0.8772696132918396,0
726,FFIV,ENPH,0.6928701098196713,0
727,FB,PLUS,0.937574661428,0
728,FEYE,ERIC,0.5861549477980057,0
729,FSLR,EVBG,0.9279059062652785,0
730,FISV,FFIV,0.08698641329118345,0
731,FIVN,FB,0.519606494371864,0
732,FLEX,FEYE,0.6524293255393527,0
733,FORM,FSLR,0.06272272377479488,0
734,FORTY,FISV,1.0,-3
735,FTNT,FIVN,0.5187567895503593,0
736,GDS,FLEX,0.06070382901279878,0
737,GLUU,FORM,0.42331911799550914,0
738,HHR,FORTY,1.0,-3
739,HCAT,FTNT,0.7177677255477514,0
740,INFO,GDS,0.4845630913330598,0
741,INOV,GLUU,0.21503951023284162,0
742,INTC,HHR,0.3128001459796218,0
743,INTU,HCAT,0.6734237307016229,0
744,IPGP,INFO,0.7877547871591417,0
745,JCOM,INOV,0.8071903245160157,0
746,JKHY,INTC,0.9205925793133449,0
747,JAMF,INTU,0.0007958728008071917,1
748,YY,IPGP,0.27939833796599856,0
749,KELYB,JCOM,5.726320746124329e-05,1
750,KC,JKHY,0.3130891375046194,0
751,KLIC,JAMF,0.017978443715386195,0
752,LRCX,YY,0.6158741860149567,0
753,LSCC,KELYB,0.21279243302823808,0
754,LTRPB,KC,0.28015289001941024,0
755,LECO,KLIC,0.8534457236679549,0
756,LPSN,LRCX,0.943431841688996,0
757,LVGO,LSCC,0.571788635035478,0
758,LOGI,LTRPB,0.1552882522111565,0
759,LOGM,LECO,0.2557047821104942,0
760,MTSI,LPSN,0.6656379117180782,0
761,MANH,LVGO,0.22104214423463214,0
762,MRVL,LOGI,0.9641208204168128,0
763,MTCH,LOGM,0.46844366820176214,0
764,MTLS,MTSI,0.7098265038997542,0
765,MXIM,MANH,0.0397578036784605,0
766,MGRC,MRVL,0.9880195252669933,0
767,MCHP,MTCH,0.7790612654910142,0
768,MU,MTLS,0.8157213997554063,0
769,MSFT,MXIM,0.8272721580281188,0
770,MSTR,MGRC,0.035102293673211944,0
771,MIME,MCHP,0.3459659189525799,0
772,MOMO,MU,0.18882235677274728,0
773,MDB,MSFT,0.4473825638433446,0
774,MPWR,MSTR,0.45595219261801995,0
775,NATI,MIME,0.03440468610723699,0
776,NCNO,MOMO,0.27834074414021936,0
777,NTAP,MDB,0.7246870415552102,0
778,NTCT,MPWR,0.419216889732967,0
779,NICE,NATI,0.3129535960657438,0
780,NLOK,NCNO,0.17623444214346923,0
781,NUAN,NTAP,0.809986924647661,0
782,NTNX,NTCT,0.9659213862989078,0
783,NVDA,NICE,0.626353010466514,0
784,NXPI,NLOK,0.14057719859575735,0
785,OKTA,NUAN,0.46465139317489595,0
786,OMCL,NTNX,0.29408825085972085,0
787,ON,NVDA,0.27255733012891514,0
788,OTEX,NXPI,0.3616973926552586,0
789,OPRA,OKTA,0.7496222357038641,0
790,OSIS,OMCL,0.9565089486604486,0
791,PCTY,ON,0.7979221070010333,0
792,PEGA,OTEX,0.9510321562351693,0
793,PRFT,OPRA,0.5838349879689884,0
794,PLXS,OSIS,0.06400146470692546,0
795,PS,PCTY,0.5395065257530798,0
796,POWI,PEGA,0.11829743588924085,0
797,PRGS,PRFT,0.1764349598386578,0
798,PFPT,PLXS,0.002933709650534614,1
799,PTC,PS,0.9771124072016621,0
800,QRVO,POWI,0.42089764280995084,0
801,QCOM,PRGS,0.37147793966734366,0
802,QLYS,PFPT,0.8802711278297652,0
803,RXT,PTC,0.32729056398806133,0
804,RMBS,QRVO,0.9085397225149399,0
805,RPD,QCOM,0.4910020457697856,0
806,RP,QLYS,0.27062974265221706,0
807,RCII,RXT,0.15778853567004475,0
808,SABR,RMBS,0.11575896725824236,0
809,SANM,RPD,0.5507464271158464,0
810,SPNS,RP,0.4817809385605013,0
811,SGMS,RCII,0.24573494871212398,0
812,STX,SABR,0.688362490102185,0
813,SCWX,SANM,0.007907197474233225,1
814,SMTC,SPNS,0.49523079117152774,0
815,SLAB,SGMS,0.010531552389895966,0
816,SIMO,STX,0.8824770721370713,0
817,SLP,SCWX,0.3289256591085885,0
818,SINA,SMTC,0.147808194341913,0
819,SITM,SLAB,0.6558399648086506,0
820,SWKS,SIMO,0.5108679730754149,0
821,SEDG,SLP,0.05974922117516551,0
822,SY,SINA,0.7326616094684696,0
823,SPLK,SITM,0.828161894519588,0
824,SPT,SWKS,0.9851364553834412,0
825,SPSC,SEDG,0.09022867792771888,0
826,SSNC,SY,0.10016937881723004,0
827,STNE,SPLK,0.3661303712518927,0
828,SPWR,SPT,0.5060194168555322,0
829,SMCI,SPSC,0.6674605406095675,0
830,SVMK,SSNC,0.8570693225470049,0
831,SYKE,STNE,0.1517666577116018,0
832,SYNA,SPWR,0.08794615816105439,0
833,SNPS,SMCI,0.9528853440247305,0
834,TTWO,SVMK,0.5610905540988269,0
835,TLND,SYKE,0.2739834471752565,0
836,TENB,SYNA,0.6189033162035272,0
837,TXN,SNPS,0.7629554691371542,0
838,DSGX,TTWO,0.9214802665271541,0
839,MIDD,TLND,0.3165648445339448,0
840,TTD,TENB,0.5363784109084146,0
841,TSEM,TXN,0.43624646565825226,0
842,TRIP,DSGX,0.27499345788079466,0
843,TTEC,MIDD,0.6576985041115072,0
844,TTMI,TTD,0.5821292642502072,0
845,UCTT,TSEM,0.7689940577435788,0
846,UPLD,TRIP,0.8719166796347559,0
847,UPWK,TTEC,0.3150899163552404,0
848,VRNS,TTMI,0.7605883498131345,0
849,VRNT,UCTT,0.8303049485468965,0
850,VRSN,UPLD,0.002096603322261061,1
851,VRSK,UPWK,0.22353090776280643,0
852,VERX,VRNS,0.04365093035321506,0
853,VSAT,VRNT,0.4574060734552288,0
854,VIAV,VRSN,0.8182708854016485,0
855,VRTU,VRSK,0.10316002820031528,0
856,WB,VERX,0.9042892561248255,0
857,WDC,VSAT,0.12069955304736196,0
858,WIX,VIAV,0.22418790600554378,0
859,WDAY,VRTU,1.0,0
860,XLNX,WB,0.1544879243285182,0
861,XPER,WDC,0.7478395677970454,0
862,YNDX,WIX,0.9304450982588754,0
863,ZBRA,WDAY,0.35826812120553414,0
864,ZM,XLNX,0.74686194147855,0
865,ZI,XPER,0.3721661456282433,0
866,ZS,YNDX,0.5188019076561489,0
867,ZNGA,ZBRA,0.839642772408537,0
868,VNET,ZBRA,0.052136469089081136,0
869,TWOU,ZM,0.7834146599388263,0
870,JOBS,ZI,0.1478687935176709,0
871,EGHT,ZS,0.11333844352498668,0
872,ACIA,ZNGA,0.09426199757200893,0
873,ACIW,VNET,0.7182284546277302,0
874,ACMR,TWOU,0.5185802611968466,0
875,ATVI,JOBS,0.16040287564289812,0
876,ADBE,EGHT,0.9576764482097099,0
877,AMD,ACIA,0.6086582109524898,0
878,API,ACIW,1.0,-3
879,ALRM,ACMR,0.551672083305073,0
880,MDRX,ATVI,0.5669527830936305,0
881,GOOG,ADBE,0.5725196299087689,0
882,GOOGL,AMD,0.9489780094139083,0
883,ALTR,API,1.0,-3
884,AMBA,ALRM,0.9492542297852717,0
885,DOX,MDRX,0.4139068129851467,0
886,AMKR,GOOG,0.22448966048494456,0
887,ADI,GOOGL,0.366864561736846,0
888,ANSS,ALTR,0.0763618635345832,0
889,APPF,AMBA,0.6843875181030364,0
890,APPN,DOX,0.8744622587924926,0
891,AAPL,AMKR,0.9435746410874408,0
892,AMAT,ADI,0.33131039971403176,0
893,ASML,ANSS,0.3407164035061367,0
894,AZPN,APPF,0.37758273592811886,0
895,TEAM,APPN,0.8960157663173859,0
896,ADSK,AAPL,0.061740509108139136,0
897,ADP,AMAT,0.6224234590310342,0
898,AVT,ASML,0.4894426678139961,0
899,BIDU,AZPN,0.3144209602942821,0
900,BAND,TEAM,0.2929347729205677,0
901,BIGC,ADSK,0.822298044385741,0
902,BILI,ADP,0.6438599078860581,0
903,BLKB,AVT,0.47262316863756726,0
904,BL,BIDU,0.7545596228855125,0
905,EPAY,BAND,0.6928752264265454,0
906,AVGO,BIGC,0.41379202234359663,0
907,BRKS,BILI,0.7929401695997331,0
908,CCMP,BLKB,0.5036656399522977,0
909,CDNS,BL,0.2087409646254656,0
910,CSIQ,EPAY,0.9933860703838118,0
911,CDLX,AVGO,0.5856113276559475,0
912,CARG,BRKS,0.648857647697037,0
913,CRNC,CCMP,0.8782536056805714,0
914,CERN,CDNS,0.47365411747432096,0
915,CHNG,CSIQ,0.08383277879751178,0
916,CHKP,CDLX,0.014925507844014124,0
917,CRUS,CARG,0.6158170534999037,0
918,CSCO,CRNC,0.7477323613655549,0
919,CTXS,CERN,0.42858911513254744,0
920,CTSH,CHNG,0.5882618240604299,0
921,COMM,CHKP,0.514589256545952,0
922,CVLT,CRUS,0.5899531734452003,0
923,CSOD,CSCO,0.17275694435246747,0
924,COUP,CTXS,0.7521259096070465,0
925,CREE,CTSH,0.9400548136767131,0
926,CRWD,COMM,0.9736436246195908,0
927,CSGS,CVLT,0.5360424317234814,0
928,CYBR,CSOD,0.6269883800184326,0
929,DADA,COUP,0.5928400418761195,0
930,DDOG,CREE,0.6878158299327397,0
931,DIOD,CRWD,0.10052756646535416,0
932,DOCU,CSGS,0.6897100218762723,0
933,DOMO,CYBR,0.9214502727469993,0
934,DOYU,DADA,0.9843875659016552,0
935,DBX,DDOG,0.33381265304824886,0
936,DCT,DIOD,0.04185565500095123,0
937,SATS,DOCU,0.7412499063046571,0
938,EA,DOMO,0.5935792106935096,0
939,ENPH,DOYU,0.2169150776005403,0
940,PLUS,DBX,0.29615192447165595,0
941,ERIC,DCT,0.5680922126833956,0
942,EVBG,SATS,0.8251990938181657,0
943,FFIV,EA,0.8530170741797553,0
944,FB,ENPH,0.6809010745394852,0
945,FEYE,PLUS,0.5723257402336459,0
946,FSLR,ERIC,0.8655090700870177,0
947,FISV,EVBG,0.10113535252180494,0
948,FIVN,FFIV,0.4012248833561467,0
949,FLEX,FB,0.7167926055818762,0
950,FORM,FEYE,0.6563993980672466,0
951,FORTY,FSLR,1.0,-3
952,FTNT,FISV,0.4242965338186788,0
953,GDS,FIVN,0.04487814009791143,0
954,GLUU,FLEX,0.8882341193426118,0
955,HHR,FORM,0.06175235152506277,0
956,HCAT,FORTY,1.0,-3
957,INFO,FTNT,0.07385976301337473,0
958,INOV,GDS,0.3471826764296694,0
959,INTC,GLUU,0.4116467876287345,0
960,INTU,HHR,0.9763310702100708,0
961,IPGP,HCAT,0.5889000207400712,0
962,JCOM,INFO,0.9489553507175208,0
963,JKHY,INOV,0.86643750232892,0
964,JAMF,INTC,0.009097412768659177,1
965,YY,INTU,0.18991063894953292,0
966,KELYB,IPGP,0.00024119141054304309,1
967,KC,JCOM,0.3217447428736449,0
968,KLIC,JKHY,0.061047026861301756,0
969,LRCX,JAMF,0.8918435947709242,0
970,LSCC,YY,0.13199149464019422,0
971,LTRPB,KELYB,0.6655222655252444,0
972,LECO,KC,0.6411672735607796,0
973,LPSN,KLIC,0.9478326700444059,0
974,LVGO,LRCX,0.7034427236932574,0
975,LOGI,LSCC,0.21188437695500312,0
976,LOGM,LTRPB,0.8442931723126819,0
977,MTSI,LECO,0.5923241011861385,0
978,MANH,LPSN,0.09354149700959813,0
979,MRVL,LVGO,0.9853524891815756,0
980,MTCH,LOGI,0.1389221453248265,0
981,MTLS,LOGM,0.8410406584322154,0
982,MXIM,MTSI,0.019785255123710346,0
983,MGRC,MANH,0.6551760177412983,0
984,MCHP,MRVL,0.7812320733196564,0
985,MU,MTCH,0.7206451948277887,0
986,MSFT,MTLS,0.24121861384253285,0
987,MSTR,MXIM,0.4581786841860404,0
988,MIME,MGRC,0.6160687719780007,0
989,MOMO,MCHP,0.6460354399283962,0
990,MDB,MU,0.6970514306058383,0
991,MPWR,MSFT,0.7172595360239747,0
992,NATI,MSTR,0.02687056251552605,0
993,NCNO,MIME,0.14105076250548898,0
994,NTAP,MOMO,0.8724564825184847,0
995,NTCT,MDB,0.9265556301134893,0
996,NICE,MPWR,0.7575872402996622,0
997,NLOK,NATI,0.2795808106352671,0
998,NUAN,NCNO,0.053370024726921005,0
999,NTNX,NTAP,0.7533483374950489,0
1000,NVDA,NTCT,0.32738446629530027,0
1001,NXPI,NICE,0.08238440097036254,0
1002,OKTA,NLOK,0.4517714145854419,0
1003,OMCL,NUAN,0.2959295221010962,0
1004,ON,NTNX,0.32206213819576535,0
1005,OTEX,NVDA,0.38461693891977977,0
1006,OPRA,NXPI,0.6243215784845012,0
1007,OSIS,OKTA,0.8830296987463424,0
1008,PCTY,OMCL,0.44022033038865543,0
1009,PEGA,ON,0.9321796443154787,0
1010,PRFT,OTEX,0.717763701955869,0
1011,PLXS,OPRA,0.58288293210864,0
1012,PS,OSIS,0.8067480719507194,0
1013,POWI,PCTY,0.1711022097453226,0
1014,PRGS,PEGA,0.5084412270888565,0
1015,PFPT,PRFT,0.19358072849646651,0
1016,PTC,PLXS,0.6614729619123147,0
1017,QRVO,PS,0.3318632377234161,0
1018,QCOM,POWI,0.6098509549316031,0
1019,QLYS,PRGS,0.5959028533532295,0
1020,RXT,PFPT,0.8957930247070657,0
1021,RMBS,PTC,0.5435932871813784,0
1022,RPD,QRVO,0.874052624203453,0
1023,RP,QCOM,0.4948789601462384,0
1024,RCII,QLYS,0.3694370881447776,0
1025,SABR,RXT,0.34872654318094304,0
1026,SANM,RMBS,0.4536396232493847,0
1027,SPNS,RPD,0.31242686588827007,0
1028,SGMS,RP,0.2355484209893603,0
1029,STX,RCII,0.4616194705681907,0
1030,SCWX,SABR,0.004564289396155583,1
1031,SMTC,SANM,0.7576088342425473,0
1032,SLAB,SPNS,0.0033787531577634845,1
1033,SIMO,SGMS,0.3745017319894065,0
1034,SLP,STX,0.5724428306967603,0
1035,SINA,SCWX,0.023892255118424455,0
1036,SITM,SMTC,0.6952800893056721,0
1037,SWKS,SLAB,0.10529268441766393,0
1038,SEDG,SIMO,0.5595422199168829,0
1039,SY,SLP,0.08917428284529233,0
1040,SPLK,SINA,0.07378919935690499,0
1041,SPT,SITM,0.7420002401551555,0
1042,SPSC,SWKS,0.8050421973492423,0
1043,SSNC,SEDG,0.13283932879561822,0
1044,STNE,SY,0.05939624958938316,0
1045,SPWR,SPLK,0.9753528013408489,0
1046,SMCI,SPT,0.7612391417066097,0
1047,SVMK,SPSC,0.8488905381015208,0
1048,SYKE,SSNC,0.18631774573511284,0
1049,SYNA,STNE,0.0411548117280258,0
1050,SNPS,SPWR,0.5165187747930702,0
1051,TTWO,SMCI,0.510805223618466,0
1052,TLND,SVMK,0.6221409672911765,0
1053,TENB,SYKE,0.5354495069796235,0
1054,TXN,SYNA,0.7422913286390894,0
1055,DSGX,SNPS,0.5611595214598806,0
1056,MIDD,TTWO,0.6585750708284184,0
1057,TTD,TLND,0.3620641921285928,0
1058,TSEM,TENB,0.07932574245089785,0
1059,TRIP,TXN,0.028723215817401313,0
1060,TTEC,DSGX,0.8765322704927543,0
1061,TTMI,MIDD,0.6703550057186287,0
1062,UCTT,TTD,0.7769623929742586,0
1063,UPLD,TSEM,0.8606452014236716,0
1064,UPWK,TRIP,0.2970476639410985,0
1065,VRNS,TTEC,0.2508020851192278,0
1066,VRNT,TTMI,0.1708179713311626,0
1067,VRSN,UCTT,0.013445498084007966,0
1068,VRSK,UPLD,0.17342350076141172,0
1069,VERX,UPWK,0.6546518512120715,0
1070,VSAT,VRNS,0.31714798095336466,0
1071,VIAV,VRNT,0.2518558824625323,0
1072,VRTU,VRSN,0.7053060164759941,0
1073,WB,VRSK,0.8607111292343098,0
1074,WDC,VERX,0.410202080301866,0
1075,WIX,VSAT,0.2151578580174196,0
1076,WDAY,VIAV,0.9651594444229301,0
1077,XLNX,VRTU,0.2589623969985598,0
1078,XPER,WB,0.9421231216063949,0
1079,YNDX,WDC,0.9793299583738871,0
1080,ZBRA,WIX,0.13882150022650958,0
1081,ZM,WDAY,0.4700793502438304,0
1082,ZI,XLNX,0.3443181016393364,0
1083,ZS,XPER,0.8597028285995632,0
1084,ZNGA,YNDX,0.23046213774316787,0
1085,VNET,YNDX,0.35148663782000644,0
1086,TWOU,ZBRA,0.7678535547600429,0
1087,JOBS,ZM,0.408571207073534,0
1088,EGHT,ZI,0.12137173643404281,0
1089,ACIA,ZS,0.027217294155676197,0
1090,ACIW,ZNGA,0.6535143395214957,0
1091,ACMR,VNET,0.08711957995136482,0
1092,ATVI,TWOU,0.06578665314295175,0
1093,ADBE,JOBS,0.935352662789639,0
1094,AMD,EGHT,0.4497602067399755,0
1095,API,ACIA,1.0,-3
1096,ALRM,ACIW,0.19622784596290604,0
1097,MDRX,ACMR,0.6776107870347552,0
1098,GOOG,ATVI,0.9687264099306759,0
1099,GOOGL,ADBE,0.48547204815607237,0
1100,ALTR,AMD,0.06515545875867997,0
1101,AMBA,API,1.0,-3
1102,DOX,ALRM,0.34809263718948,0
1103,AMKR,MDRX,0.6778511234963576,0
1104,ADI,GOOG,0.34016950582972605,0
1105,ANSS,GOOGL,0.5655781189828376,0
1106,APPF,ALTR,0.18242168765909889,0
1107,APPN,AMBA,0.03973856152431565,0
1108,AAPL,DOX,0.988731361795185,0
1109,AMAT,AMKR,0.3255152454959391,0
1110,ASML,ADI,0.3698433439833052,0
1111,AZPN,ANSS,0.09529503419045038,0
1112,TEAM,APPF,0.8476694734215131,0
1113,ADSK,APPN,0.05952912997691411,0
1114,ADP,AAPL,0.6758896747701345,0
1115,AVT,AMAT,0.5556344266072919,0
1116,BIDU,ASML,0.480655528338497,0
1117,BAND,AZPN,0.2077151532504226,0
1118,BIGC,TEAM,0.1278806040105021,0
1119,BILI,ADSK,0.009156819331735563,1
1120,BLKB,ADP,0.45952887504225925,0
1121,BL,AVT,0.8036389805615546,0
1122,EPAY,BIDU,0.79970369048543,0
1123,AVGO,BAND,0.7699085848677356,0
1124,BRKS,BIGC,0.840367914997359,0
1125,CCMP,BILI,0.4086268961998578,0
1126,CDNS,BLKB,0.03390205858373542,0
1127,CSIQ,BL,0.993732883022762,0
1128,CDLX,EPAY,0.7027111817396134,0
1129,CARG,AVGO,0.8903039302793726,0
1130,CRNC,BRKS,0.8152031670261548,0
1131,CERN,CCMP,0.5615104409812554,0
1132,CHNG,CDNS,0.6910182893831034,0
1133,CHKP,CSIQ,0.07473238884465966,0
1134,CRUS,CDLX,0.06549567215547403,0
1135,CSCO,CARG,0.8707976173209888,0
1136,CTXS,CRNC,0.5464021491263583,0
1137,CTSH,CERN,0.5262004550917505,0
1138,COMM,CHNG,0.754424054048819,0
1139,CVLT,CHKP,0.5867346791327979,0
1140,CSOD,CRUS,0.20082238985345652,0
1141,COUP,CSCO,0.7158752383024473,0
1142,CREE,CTXS,0.9231609655217597,0
1143,CRWD,CTSH,0.9668860108529508,0
1144,CSGS,COMM,0.10898536315193241,0
1145,CYBR,CVLT,0.5143883616899986,0
1146,DADA,CSOD,0.3736955335862159,0
1147,DDOG,COUP,0.9365649994162946,0
1148,DIOD,CREE,0.0039429615784432,1
1149,DOCU,CRWD,0.6922653133160785,0
1150,DOMO,CSGS,0.985300395479875,0
1151,DOYU,CYBR,0.771585779345815,0
1152,DBX,DADA,0.696044248311785,0
1153,DCT,DDOG,0.06407055055970699,0
1154,SATS,DIOD,0.7331571390188389,0
1155,EA,DOCU,0.549380861813692,0
1156,ENPH,DOMO,0.6476923972152904,0
1157,PLUS,DOYU,0.4167838050067947,0
1158,ERIC,DBX,0.006241997536315896,1
1159,EVBG,DCT,0.8715577610028773,0
1160,FFIV,SATS,0.8571396361656425,0
1161,FB,EA,0.9875377722248997,0
1162,FEYE,ENPH,0.5770314529999082,0
1163,FSLR,PLUS,0.7100091260566088,0
1164,FISV,ERIC,0.1591254990907836,0
1165,FIVN,EVBG,0.5122157389987928,0
1166,FLEX,FFIV,0.8014073795124741,0
1167,FORM,FB,0.027096578814494687,0
1168,FORTY,FEYE,1.0,-3
1169,FTNT,FSLR,0.11701613655418303,0
1170,GDS,FISV,0.057665070217948686,0
1171,GLUU,FIVN,0.811432315346003,0
1172,HHR,FLEX,0.15089454635279292,0
1173,HCAT,FORM,0.5359351353677012,0
1174,INFO,FORTY,1.0,-3
1175,INOV,FTNT,0.23364053820073105,0
1176,INTC,GDS,0.38012240803387737,0
1177,INTU,GLUU,0.9394372014091471,0
1178,IPGP,HHR,0.3518997171220152,0
1179,JCOM,HCAT,0.18544746861090033,0
1180,JKHY,INFO,0.8084618202800349,0
1181,JAMF,INOV,8.032104099760782e-05,1
1182,YY,INTC,0.7599059018667766,0
1183,KELYB,INTU,5.689110345098144e-06,1
1184,KC,IPGP,0.3526365405742078,0
1185,KLIC,JCOM,0.027230436785060166,0
1186,LRCX,JKHY,0.22657449628877424,0
1187,LSCC,JAMF,0.13573726737772107,0
1188,LTRPB,YY,0.05688521386717902,0
1189,LECO,KELYB,0.1618851265501745,0
1190,LPSN,KC,0.8805940106038621,0
1191,LVGO,KLIC,0.5923218199037172,0
1192,LOGI,LRCX,0.5076727956207882,0
1193,LOGM,LSCC,0.5068812087697059,0
1194,MTSI,LTRPB,0.430801389659491,0
1195,MANH,LECO,0.09611134129124888,0
1196,MRVL,LPSN,0.9883512558627002,0
1197,MTCH,LVGO,0.5141026290630177,0
1198,MTLS,LOGI,0.9873799205362462,0
1199,MXIM,LOGM,0.012620820255768122,0
1200,MGRC,MTSI,0.7488757047022808,0
1201,MCHP,MANH,0.6600090844890258,0
1202,MU,MRVL,1.0,0
1203,MSFT,MTCH,0.9324689145719862,0
1204,MSTR,MTLS,0.6432209103124995,0
1205,MIME,MXIM,0.5059072346609756,0
1206,MOMO,MGRC,0.16566835763134063,0
1207,MDB,MCHP,0.31902801341094233,0
1208,MPWR,MU,0.4000680390819041,0
1209,NATI,MSFT,0.12355418203675578,0
1210,NCNO,MSTR,0.06805468737387052,0
1211,NTAP,MIME,0.9153807771890172,0
1212,NTCT,MOMO,0.05674304733548174,0
1213,NICE,MDB,0.854870050262083,0
1214,NLOK,MPWR,0.7240911367452931,0
1215,NUAN,NATI,0.0819472828417172,0
1216,NTNX,NCNO,0.9608884123225405,0
1217,NVDA,NTAP,1.0,0
1218,NXPI,NTCT,0.17097495821556502,0
1219,OKTA,NICE,0.4460337653843341,0
1220,OMCL,NLOK,0.28115444108140575,0
1221,ON,NUAN,0.19996195845267034,0
1222,OTEX,NTNX,0.20652022261462827,0
1223,OPRA,NVDA,0.443306369266646,0
1224,OSIS,NXPI,0.5790178097863692,0
1225,PCTY,OKTA,0.7486998712329862,0
1226,PEGA,OMCL,0.9265690732519684,0
1227,PRFT,ON,0.6592375077680293,0
1228,PLXS,OTEX,0.45590900168034987,0
1229,PS,OPRA,0.5942322944539884,0
1230,POWI,OSIS,0.513532820144525,0
1231,PRGS,PCTY,0.6749532721975575,0
1232,PFPT,PEGA,0.5187985849345769,0
1233,PTC,PRFT,0.1214878361341859,0
1234,QRVO,PLXS,0.07606726607582363,0
1235,QCOM,PS,0.972374283084677,0
1236,QLYS,POWI,0.5339236567272957,0
1237,RXT,PRGS,0.3758949099756672,0
1238,RMBS,PFPT,0.9218613929338106,0
1239,RPD,PTC,0.4243955392965727,0
1240,RP,QRVO,0.22245331629038445,0
1241,RCII,QCOM,0.6013792009112328,0
1242,SABR,QLYS,0.7315592170678884,0
1243,SANM,RXT,0.7360685782747907,0
1244,SPNS,RMBS,0.2855497901564579,0
1245,SGMS,RPD,0.6528333822360147,0
1246,STX,RP,0.28249520849790355,0
1247,SCWX,RCII,0.003211886279088065,1
1248,SMTC,SABR,0.7649637763579458,0
